accel_x,accel_y,accel_z
-0.7286979297959523,1.5490438476756787,0.21310436979832106
-0.6878112196172563,1.2161597731640865,0.398038098912076
-0.7383418459893717,1.2270510725866797,0.393398570516994
-0.6829206646112659,1.3094485398864448,0.39262438155568596
-0.7200634941925169,1.3566805899645578,0.333851088386706
-0.6867490903875675,1.32430111945786,0.3577209725806517
-0.6856313337514567,1.3461187316408643,0.3189883131653231
-0.7253774080878292,1.3010712141124232,0.3513199299068015
-0.7235780803109233,1.2296384180391817,0.29513831852794326
-0.7285948159922373,1.1094221462365126,0.3467741283713586
-0.7377017151893256,1.2247371782883392,0.44352034326240075
-0.729628714801983,1.5079922276310749,0.42349617717947297
-0.7027641618627241,1.4380769079918343,0.4329271819848654
-0.6945774626149894,1.1784243663208536,0.4084370045366046
-0.7441824367159335,1.1888215736353012,0.36424494784545897
-0.723484379715522,1.352394503212841,0.3644774825368118
-0.6873289533744412,1.4676283360976092,0.4218242898987295
-0.6326616427533365,1.3928257649404927,0.47217802515329055
-0.6057497389310978,1.3598885061618884,0.44731456016771143
-0.6166313320881541,1.2691073191254787,0.4215186429363025
-0.5893241964462772,1.199761184959913,0.38928336079485687
-0.6224854491775104,1.0961849623309265,0.3780576590158912
-0.6342145349437273,1.1449159749274544,0.35058022586246124
-0.6027928991773012,1.3072897397754635,0.27057262516345953
-0.5706988482207811,1.4988957921867327,0.16960922481399826
-0.6084325294609463,1.5130394556311662,0.14832607474925427
-0.6687491957822072,1.226624793743243,0.26856359027696175
-0.6598658998125436,1.2002423239090487,0.47053459473980197
-0.6302773234071303,1.2301509974822158,0.49014324443531815
-0.6299267773051482,1.323413618915325,0.3344779040752565
-0.6131009279110576,1.2585408423153264,0.36158625237150044
-0.6282760452127657,1.1285538649884574,0.6028903470765625
-0.6429218549745375,1.1615582200106491,0.7236536400532161
-0.6418466409317095,1.1910761902239333,0.5521448616477097
-0.4521848838391932,0.9790987350454782,0.20713105512709584
-0.526896856387363,0.9352329716836509,0.23148441764408526
-0.5916472633275776,1.0200964825690237,0.5550061284239878
-0.6547754971527208,0.8979969913283223,0.6390934410973979
-0.8810664349360012,1.2888099656790895,0.8589929160326534
-0.7243280952762079,1.7726043784815262,0.7111570180310391
-0.6017802110391461,1.610998118262929,0.461646399856306
-0.4280318857081653,1.2652508245225855,0.519029512900122
-0.5986912298203579,1.204064438901552,0.5674511965097945
-0.7870631681311773,0.9038324849843203,0.5543411855297592
-0.5581628654890366,0.6397641418454489,0.4569325751122686
-0.5551143757228216,0.9977726703404074,0.39176123477648417
-0.6449086360448665,1.3173023534390738,0.4647304041155163
-0.5322683112209898,1.225102985379484,0.48592427515864545
-0.5960494083422626,1.0336985925671276,0.5570572307897462
-0.8230902135865581,0.5549272666635331,0.5404091378785024
-0.9537156308179561,0.8328028011353327,0.5317146096499845
-0.901515768206844,1.1178633154136248,0.625162919094187
-0.8525327944787948,1.1529762505706271,0.6361685099933888
-1.0221156510244573,1.3390916523214422,0.6029033244222397
-1.2732083388990423,1.2857323480718654,0.49336770912861355
-1.3817918755852427,0.8750367682854474,0.4182681290215377
-1.2430413085983867,0.7372688102081691,0.5705498817614035
-1.4288727886646864,0.7365758257029398,0.5369380519400123
-1.6670345315573363,1.1420903153165343,0.6274972722786973
-1.658175419280529,1.6225049559229017,0.653328328241411
-1.6477535354184338,1.366103404514478,0.4831967238153946
-1.5757757610733467,1.2771742250634588,0.351558763464331
-1.5113903441500143,1.421251849593125,0.3897330456137522
-1.6806695006050665,1.2964620329887429,0.39777428104959756
-1.8532473270679173,1.159443721658663,0.5570755378621424
-1.7932115945886125,0.7463133574599521,0.6948802808259525
-1.8506197064244494,0.9650705137946551,0.6253575138656566
-1.8699288436136468,1.191121649939593,0.4434669212995862
-1.99640426407531,1.4287900125989452,0.3062141727002956
-2.0699546789039096,1.7622799757055383,0.5368558398621482
-1.7884418337661805,1.496938296907935,0.5102082440384285
-1.6508725112675664,1.2183526919722498,0.3254591994270178
-1.6845421735923725,1.1300548984410383,0.3023481922671886
-1.8063834546039184,1.113765179851352,0.25022236594886443
-1.7979619719188258,1.4375685282399586,0.2784456610869713
-1.8958343764610506,1.807015467569336,0.24983375409970582
-2.0993128944508674,1.820798965950267,0.13469099568695703
-1.9921728847320455,1.731940739999756,0.11542158758827877
-1.947350379185896,1.3570773414675166,0.032653181550348694
-2.1602497025547147,1.4938151718884698,0.03316525999502736
-2.2037401714443687,1.5777487450684897,0.005500595059697339
-2.2878118943169197,1.288905586070437,0.07383490871372625
-2.126482985989455,1.1922518704701102,0.1169357401581292
-2.1005946750525397,1.553781506669078,0.0971482651731322
-2.1638286554203807,2.0420040525298204,-0.004387094396524187
-2.1716505915096294,2.050805854692058,-0.1045791324155571
-2.2494434822689544,2.219729368981778,-0.08848652453964931
-2.2972897982037948,1.9353307741027201,-0.18287219184662304
-2.312969925536578,1.596422089765599,-0.3038396987045208
-2.2401536387924095,1.9523331370125256,-0.14210565150726923
-2.0719871103672682,1.825639896285556,-0.09811189933809157
-2.1491043775697225,1.5076048657068095,-0.20875378959077923
-1.9812504100662962,1.6869255944031958,-0.2042716143038551
-1.8007892533872076,1.6761836533467183,-0.27426432143840007
-1.8581817826053668,1.8251305526176056,-0.10237145619107942
-1.7992939263285137,1.5195166381217242,-0.07604627505473173
-1.8424844156355005,1.4966272048218672,-0.10545576206656924
-1.85587403955289,1.8531024481112979,-0.18776715958033094
-2.021786271629262,2.385522240383156,-0.19404487909321014
-2.0800183740251095,2.3470927098279586,-0.031203287285272528
-1.9467125544010664,1.7058458005252066,0.003940676232911764
-1.9538731397612508,1.4189768209222813,0.11051866527878074
-1.8643237745066126,1.4646842178265784,0.189191227114301
-1.7921519749552624,1.1730245493027451,0.15134577972587246
-1.846432491631337,1.2156965162567723,0.12548956910533132
-1.901780643538121,1.730660502227093,0.037576016293210134
-1.980134454582208,2.0347422097699934,-0.08484378160382107
-1.9832011047078246,2.0504939435928957,-0.08371682639751477
-1.7304702008662838,2.0194256484264,0.00908115931253504
-1.9477948098986722,1.6056188707675438,-0.3592934159760914
-2.201293183118131,1.9029073194971453,-0.3871096881665251
-1.9890612909715475,2.0650436711616718,-0.1475148276278805
-1.8440653261744306,1.359213580616444,-0.001063819231378803
-1.7630828218053516,1.0960857231589083,0.024974219028455855
-1.8282564003211028,1.2569995942560925,0.1335178719034443
-1.3607537885767818,1.0919092502093377,-0.029658782110814644
-1.222330325719679,1.1694270127400699,-0.16481619863979102
-1.5567393708532435,1.4848298465076866,-0.008905370305242638
-1.7411762563519961,1.6832441183718154,-0.040309551596063045
-1.7837150139839293,1.6601640319076096,0.04639895386709467
-1.6524643907928238,1.6898543024511203,0.03432900936898562
-1.7727316379935758,1.8388166266698032,0.014038637624304118
-1.8953587060565225,1.814480917500656,-0.15726769790140768
-1.7640860750506901,1.8601261045466195,-0.1845094258098254
-1.606053140323959,1.6641516525822921,-0.2022783918004631
-1.6688854061431642,1.8977705745093856,-0.2603399689388611
-1.7696615695271942,2.2889383126995,-0.37388656791696717
